Symbol;Name;LastSale;MarketCap;ADR TSO;IPOyear;Sector;Industry;Summary Quote
GEK;General Electric Capital Corporation;26.dec;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/gek
GEB;General Electric Company;26.24;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/geb
GNW;Genworth Financial Inc;feb.51;1249550114.81;n/a;2004;Finance;Life Insurance;http://www.nasdaq.com/symbol/gnw
GTWN;Georgetown Bancorp, Inc.;19.75;36358170;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/gtwn
GABC;German American Bancorp, Inc.;31.76;483426995.28;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/gabc
GTY;Getty Realty Corporation;19.85;668624759.95;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/gty
GBCI;Glacier Bancorp, Inc.;24.59;1870961821.92;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/gbci
GLBZ;Glen Burnie Bancorp;nov.16;30986476.56;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/glbz
GBLI;Global Indemnity plc;30.54;535602946.08;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/gbli
GBLIZ;Global Indemnity plc;241.699;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/gbliz
GPAC;Global Partner Acquisition Corp.;96.501;187.272.253.125;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/gpac
GPACU;Global Partner Acquisition Corp.;9.avg;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/gpacu
GPACW;Global Partner Acquisition Corp.;0.18;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/gpacw
GS;Goldman Sachs Group, Inc. (The);152.2;64281600444.6;n/a;1999;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/gs
GSJ;Goldman Sachs Group, Inc. (The);26.15;0;n/a;2011;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/gsj
TFG;Goldman Sachs Group, Inc. (The);25.37;0;n/a;2011;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/tfg
GRSH;Gores Holdings, Inc.;sep.75;457031250;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/grsh
GRSHU;Gores Holdings, Inc.;10;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/grshu
GRSHW;Gores Holdings, Inc.;0.25;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/grshw
GOV;Government Properties Income Trust;17.97;1278139754.76;n/a;2009;Finance;Real Estate;http://www.nasdaq.com/symbol/gov
GPIA;GP Investments Acquisition Corp.;sep.72;209587500;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/gpia
GPIAU;GP Investments Acquisition Corp.;sep.84;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/gpiau
GPIAW;GP Investments Acquisition Corp.;0.3;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/gpiaw
GSBC;Great Southern Bancorp, Inc.;35.9;498702803.7;n/a;1989;Finance;Major Banks;http://www.nasdaq.com/symbol/gsbc
GWB;Great Western Bancorp, Inc.;26.97;1489962423.69;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/gwb
GNBC;Green Bancorp, Inc.;jul.23;251520594.72;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/gnbc
GDOT;Green Dot Corporation;21.37;1070933466.01;n/a;2010;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/gdot
GCBC;Greene County Bancorp, Inc.;17.98;152073293.72;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/gcbc
GHL;Greenhill & Co., Inc.;18.sep;563391725.4;n/a;2004;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ghl
GLRE;Greenlight Reinsurance, Ltd.;21.jun;801019324.8;n/a;2007;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/glre
GRIF;Griffin Industrial Realty, Inc.;25.49;131342526.92;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/grif
AVAL;Grupo Aval Acciones y Valores S.A.;jul.69;8567051090.33;n/a;2014;Finance;Commercial Banks;http://www.nasdaq.com/symbol/aval
GGAL;Grupo Financiero Galicia S.A.;26.mar;1177494771.95;45236065;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/ggal
BSMX;Grupo Financiero Santander Mexico S.A. B. de C.V.;avg.46;11466509444.82;n/a;2012;Finance;Commercial Banks;http://www.nasdaq.com/symbol/bsmx
GBNK;Guaranty Bancorp;15.nov;344693747.23;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/gbnk
GFED;Guaranty Federal Bancshares, Inc.;153.436;67.994.703.092;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/gfed
GWGH;GWG Holdings, Inc;6.jan;36244919;n/a;2014;Finance;Life Insurance;http://www.nasdaq.com/symbol/gwgh
HALL;Hallmark Financial Services, Inc.;nov.15;211936156.05;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/hall
HBK;Hamilton Bancorp, Inc.;13.35;45625160.25;n/a;2012;Finance;Savings Institutions;http://www.nasdaq.com/symbol/hbk
HMPR;Hampton Roads Bankshares Inc;1.jul;291253710.4;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hmpr
HBHC;Hancock Holding Company;22.63;1753755005.41;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hbhc
HBHCL;Hancock Holding Company;25.sep;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hbhcl
HAFC;Hanmi Financial Corporation;20.avg;668889582.4;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hafc
HRMN;Harmony Merger Corp.;10;150847500;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/hrmn
HRMNU;Harmony Merger Corp.;okt.24;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/hrmnu
HRMNW;Harmony Merger Corp.;0.2;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/hrmnw
TINY;Harris & Harris Group, Inc.;jan.71;52746239.34;n/a;n/a;Finance;Finance/Investors Services;http://www.nasdaq.com/symbol/tiny
HGH;Hartford Financial Services Group, Inc. (The);31.39;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/hgh
HIG;Hartford Financial Services Group, Inc. (The);44.84;17786946638.56;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/hig
HWBK;Hawthorn Bancshares, Inc.;15.19;82651676.1;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hwbk
HCI;HCI Group, Inc.;32.59;351442314.73;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/hci
HCJ;HCI Group, Inc.;25.69;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/hcj
HDB;HDFC Bank Limited;60.11;50456198091.29;n/a;2001;Finance;Commercial Banks;http://www.nasdaq.com/symbol/hdb
HIIQ;Health Insurance Innovations, Inc.;maj.67;83642439.51;n/a;2013;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/hiiq
HTLF;Heartland Financial USA, Inc.;29.91;733387666.65;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/htlf
HNNA;Hennessy Advisors, Inc.;26.72;135350213.44;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/hnna
HCAC;Hennessy Capital Acquisition Corp. II;sep.84;245506868.4;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/hcac
HCACU;Hennessy Capital Acquisition Corp. II;10;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/hcacu
HCACW;Hennessy Capital Acquisition Corp. II;0.29;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/hcacw
HTBK;Heritage Commerce Corp;9.905;318.167.270.925;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/htbk
HFWA;Heritage Financial Corporation;16.96;508218407.68;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/hfwa
HRTG;Heritage Insurance Holdings, Inc.;13.68;416438488.8;n/a;2014;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/hrtg
HEOP;Heritage Oaks Bancorp;jul.71;263417500.74;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/heop
HFFC;HF Financial Corp.;18.17;128238645.21;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/hffc
HTH;Hilltop Holdings Inc.;18.63;1827340894.53;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hth
HMNF;HMN Financial, Inc.;nov.33;50829767.67;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/hmnf
HBCP;Home Bancorp, Inc.;27.mar;196143762.63;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/hbcp
HOMB;Home BancShares, Inc.;39.69;2786324127.3;n/a;2006;Finance;Major Banks;http://www.nasdaq.com/symbol/homb
HFBL;Home Federal Bancorp, Inc. of Louisiana;22.41;44904059.91;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/hfbl
HMST;HomeStreet, Inc.;20.44;501808070.68;n/a;2012;Finance;Major Banks;http://www.nasdaq.com/symbol/hmst
HTBI;HomeTrust Bancshares, Inc.;18.48;339377900.4;n/a;2012;Finance;Savings Institutions;http://www.nasdaq.com/symbol/htbi
HFBC;HopFed Bancorp, Inc.;nov.35;77665609.75;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hfbc
HMN;Horace Mann Educators Corporation;30.36;1226366242.2;n/a;1991;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/hmn
HBNC;Horizon Bancorp (IN);24.maj;287154282.35;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hbnc
HLI;Houlihan Lokey, Inc.;24.29;1586719085.56;n/a;2015;Finance;Investment Managers;http://www.nasdaq.com/symbol/hli
HBMD;Howard Bancorp, Inc.;12.jan;84275507.8;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hbmd
HSBC;HSBC Holdings plc;29.86;117559398865.96;n/a;2000;Finance;Savings Institutions;http://www.nasdaq.com/symbol/hsbc
HSEA;HSBC Holdings plc;26.44;0;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/hsea
HSEB;HSBC Holdings plc;26;0;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/hseb
HPP;Hudson Pacific Properties, Inc.;29.19;2624769120.12;n/a;2010;Finance;Real Estate;http://www.nasdaq.com/symbol/hpp
HBAN;Huntington Bancshares Incorporated;sep.38;7457335841.34;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hban
HBANO;Huntington Bancshares Incorporated;25.42;20209539135.06;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hbano
HBANP;Huntington Bancshares Incorporated;1359.95;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hbanp
HDRA;Hydra Industries Acquisition Corp.;sep.89;98900000;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/hdra
HDRAR;Hydra Industries Acquisition Corp.;0.26;0;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/hdrar
HDRAU;Hydra Industries Acquisition Corp.;10.jul;0;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/hdrau
HDRAW;Hydra Industries Acquisition Corp.;0.25;0;n/a;2014;Finance;Business Services;http://www.nasdaq.com/symbol/hdraw
IBKC;IBERIABANK Corporation;49.12;2026707606.08;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ibkc
IBKCP;IBERIABANK Corporation;25.nov;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ibkcp
IBN;ICICI Bank Limited;jun.71;19484770204.57;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/ibn
IROQ;IF Bancorp, Inc.;18.58;74581253.38;n/a;2011;Finance;Savings Institutions;http://www.nasdaq.com/symbol/iroq
IHC;Independence Holding Company;16.14;278628984.12;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/ihc
INDB;Independent Bank Corp.;43.97;1156171627.32;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/indb
IBCP;Independent Bank Corporation;14.19;303121018.86;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ibcp
IBTX;Independent Bank Group, Inc;27.28;503721926.4;n/a;2013;Finance;Major Banks;http://www.nasdaq.com/symbol/ibtx
IPCC;Infinity Property and Casualty Corporation;75.94;840745029.5;n/a;2003;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/ipcc
IND;ING Group, N.V.;26.22;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/ind
ING;ING Group, N.V.;nov.79;45629461401.75;n/a;1997;Finance;Commercial Banks;http://www.nasdaq.com/symbol/ing
INZ;ING Group, N.V.;26.187;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/inz
ISF;ING Group, N.V.;25.67;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/isf
ISG;ING Group, N.V.;25.24;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/isg
ISP;ING Group, N.V.;25.37;0;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/isp
IFMI;Institutional Financial Markets, Inc.;1.maj;14704055.1;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ifmi
IBKR;Interactive Brokers Group, Inc.;38.15;15528039572.85;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ibkr
ICE;Intercontinental Exchange Inc.;232.48;27639011566.08;n/a;2005;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ice
IBOC;International Bancshares Corporation;23.73;1564601409.21;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/iboc
IILG;Interval Leisure Group, Inc.;13.maj;776123221.5;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/iilg
INTL;INTL FCStone Inc.;25.71;490497411.09;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/intl
INTLL;INTL FCStone Inc.;256.316;0;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/intll
IVZ;Invesco Plc;29.62;12334251161.44;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/ivz
ISTR;Investar Holding Corporation;148.101;1.081.744.958.403;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/istr
ITG;Investment Technology Group, Inc.;19.49;639088871.96;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/itg
ISBC;Investors Bancorp, Inc.;nov.32;3713120528.92;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/isbc
ITIC;Investors Title Company;97.96;189713842.16;n/a;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/itic
ITUB;Itau Unibanco Banco Holding SA;9.avg;54026809972.32;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/itub
JPM;J P Morgan Chase & Co;58.2;213609417005.4;n/a;1983;Finance;Major Banks;http://www.nasdaq.com/symbol/jpm
JPM^A;J P Morgan Chase & Co;252.699;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/jpm^a
JPM^H;J P Morgan Chase & Co;26.mar;0;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/jpm^h
JGW;J.G. Wentworth Company (The);jan.14;27865094.1;n/a;2013;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jgw
JXSB;Jacksonville Bancorp Inc.;26.15;46861139.95;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/jxsb
JRVR;James River Group Holdings, Ltd.;32.26;933654306.22;n/a;2014;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/jrvr
JNS;Janus Capital Group, Inc;14.17;2634162020.36;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/jns
JSYNU;Jensyn Acquistion Corp.;100.299;0;n/a;2016;Finance;Business Services;http://www.nasdaq.com/symbol/jsynu
JTPY;JetPay Corporation;2.386;34.382.324.422;n/a;2011;Finance;Business Services;http://www.nasdaq.com/symbol/jtpy
WYIG;JM Global Holding Company;sep.58;62868750;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/wyig
WYIGU;JM Global Holding Company;98.492;64635375;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/wyigu
WYIGW;JM Global Holding Company;0.2;0;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/wyigw
JMP;JMP Group LLC;5.mar;106841324.6;n/a;2007;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/jmp
JMPB;JMP Group LLC;22.maj;0;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/jmpb
JMPC;JMP Group LLC;22.75;0;n/a;2014;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/jmpc
JLL;Jones Lang LaSalle Incorporated;114.54;5164054226.4;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/jll
KB;KB Financial Group Inc;28.jan;10821710920.93;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/kb
KCG;KCG Holdings, Inc.;11.jul;1063280205;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/kcg
KRNY;Kearny Financial;dec.71;1188742049.32;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/krny
KMPA;Kemper Corporation;27.229;0;n/a;2014;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/kmpa
KMPR;Kemper Corporation;28.76;1476112895.8;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/kmpr
KW;Kennedy-Wilson Holdings Inc.;21.59;2470093591.68;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/kw
KWN;Kennedy-Wilson Holdings Inc.;25.avg;0;n/a;2012;Finance;Real Estate;http://www.nasdaq.com/symbol/kwn
KFFB;Kentucky First Federal Bancorp;9.feb;76124425.3;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/kffb
KEY;KeyCorp;okt.89;9099751354.65;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/key
KINS;Kingstone Companies, Inc;avg.76;64137540.12;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/kins
KFS;Kingsway Financial Services, Inc.;apr.74;102679638.54;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/kfs
KKR;KKR & Co. L.P.;13.19;5925626862.92;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/kkr
KFH;KKR Financial Holdings LLC;26.53;0;n/a;2011;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/kfh
KFI;KKR Financial Holdings LLC;26.26;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/kfi
KLRE;KLR Energy Acquisition Corp.;sep.95;0;n/a;2016;Finance;Business Services;http://www.nasdaq.com/symbol/klre
KLREU;KLR Energy Acquisition Corp.;10.jul;0;n/a;2016;Finance;Business Services;http://www.nasdaq.com/symbol/klreu
KLREW;KLR Energy Acquisition Corp.;0.2005;0;n/a;2016;Finance;Business Services;http://www.nasdaq.com/symbol/klrew
LADR;Ladder Capital Corp;nov.94;1312348205.4;n/a;2014;Finance;Real Estate;http://www.nasdaq.com/symbol/ladr
LTS;Ladenburg Thalmann Financial Services Inc;feb.44;447875712.8;n/a;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/lts
LSBK;Lake Shore Bancorp, Inc.;13.23;79981091.82;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/lsbk
LSBG;Lake Sunapee Bank Group;14.jun;117842751.14;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/lsbg
LBAI;Lakeland Bancorp, Inc.;okt.26;423067652.64;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/lbai
LKFN;Lakeland Financial Corporation;43.91;733157980.94;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/lkfn
LARK;Landmark Bancorp Inc.;25.46;91012345.74;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/lark
LPSB;LaPorte Bancorp, Inc.;15.79;88110015.85;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/lpsb
LAZ;Lazard Ltd.;34.67;4498990374.97;n/a;2005;Finance;Investment Managers;http://www.nasdaq.com/symbol/laz
LCNB;LCNB Corporation;16.jul;165415954.9;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/lcnb
LTXB;LegacyTexas Financial Group, Inc.;18.19;866677574.94;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/ltxb
LM;Legg Mason, Inc.;31.57;3400344653.86;n/a;n/a;Finance;Investment Managers;http://www.nasdaq.com/symbol/lm
CVB;Lehman ABS Corporation;10.564;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/cvb
JBK;Lehman ABS Corporation;23.55;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/jbk
XKE;Lehman ABS Corporation;71.089;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/xke
KCC;Lehman ABS Corporation;301.594;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/kcc
KTH;Lehman ABS Corporation;328.858;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/kth
KTN;Lehman ABS Corporation;31.409;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ktn
KTP;Lehman ABS Corporation;18.96;0;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/ktp
LEJU;Leju Holdings Limited;maj.33;717850817.32;n/a;2014;Finance;Real Estate;http://www.nasdaq.com/symbol/leju
TREE;LendingTree, Inc.;94.92;1127283588.48;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/tree
LNC;Lincoln National Corporation;38.26;9219008813.18;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/lnc
LOB;Live Oak Bancshares, Inc.;14.78;505157151.06;n/a;2015;Finance;Major Banks;http://www.nasdaq.com/symbol/lob
LYG;Lloyds Banking Group Plc;mar.82;68239196869.64;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/lyg
LMFA;LM Funding America, Inc.;avg.43;27819000;n/a;2015;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/lmfa
LMFAW;LM Funding America, Inc.;0.91;0;n/a;2015;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/lmfaw
L;Loews Corporation;38.22;12956514261.6;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/l
LPLA;LPL Financial Holdings Inc.;23.23;2066061704.48;n/a;2010;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/lpla
MBTF;M B T Financial Corp;jul.88;180449541.44;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mbtf
MTB;M&T Bank Corporation;109.77;17463842562.66;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mtb
MCBC;Macatawa Bank Corporation;jun.75;228994512.75;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mcbc
MFNC;Mackinac Financial Corporation;okt.14;63235575;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mfnc
BMA;Macro Bank Inc.;58.12;3397480272.24;n/a;n/a;Finance;Commercial Banks;http://www.nasdaq.com/symbol/bma
MGYR;Magyar Bancorp, Inc.;sep.88;57496600.72;n/a;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/mgyr
MHLD;Maiden Holdings, Ltd.;dec.14;896690033.74;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhld
MHLDO;Maiden Holdings, Ltd.;467.565;154296450;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhldo
MHNA;Maiden Holdings, Ltd.;253.611;0;n/a;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhna
MHNB;Maiden Holdings, Ltd.;260.938;0;n/a;2012;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhnb
MHNC;Maiden Holdings, Ltd.;268.537;0;n/a;2013;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhnc
MSFG;MainSource Financial Group, Inc.;20.53;443985803.88;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/msfg
MLVF;Malvern Bancorp, Inc.;16.jul;105430657.91;n/a;n/a;Finance;Banks;http://www.nasdaq.com/symbol/mlvf
MN;Manning & Napier, Inc.;jul.77;114499730.1;n/a;2011;Finance;Investment Managers;http://www.nasdaq.com/symbol/mn
MFC;Manulife Financial Corp;13.43;26483188083.89;n/a;n/a;Finance;Life Insurance;http://www.nasdaq.com/symbol/mfc
MMI;Marcus & Millichap, Inc.;23.62;887365348.18;n/a;2013;Finance;Real Estate;http://www.nasdaq.com/symbol/mmi
MKL;Markel Corporation;885.86;12367751016.98;n/a;1986;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mkl
MKTX;MarketAxess Holdings, Inc.;121.55;4560861698.25;n/a;2004;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/mktx
MRKT;Markit Ltd.;34.66;7001541061.48;n/a;2014;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/mrkt
MRLN;Marlin Business Services Corp.;14.28;178389501.36;n/a;2003;Finance;Major Banks;http://www.nasdaq.com/symbol/mrln
VAC;Marriot Vacations Worldwide Corporation;64.99;1874808643.52;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/vac
MMC;Marsh & McLennan Companies, Inc.;60.7;31638484059.5;n/a;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/mmc
MLP;Maui Land & Pineapple Company, Inc.;5.avg;109637603;n/a;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/mlp
MBFI;MB Financial Inc.;31.26;2303289691.92;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mbfi
MBFIP;MB Financial Inc.;26.989;107956000;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/mbfip
MBI;MBIA, Inc.;jul.73;1055924578.23;n/a;1987;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mbi
MHFI;McGraw Hill Financial, Inc.;96.59;25625327000;n/a;n/a;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/mhfi
TAXI;Medallion Financial Corp.;avg.68;211327437.72;n/a;1996;Finance;Finance: Consumer Services;http://www.nasdaq.com/symbol/taxi
MDLY;Medley Management Inc.;6;174666954;n/a;2014;Finance;Investment Managers;http://www.nasdaq.com/symbol/mdly
MELR;Melrose Bancorp, Inc.;15.063;40.699.909.677;n/a;2014;Finance;Major Banks;http://www.nasdaq.com/symbol/melr
